admin2Name,admin2Pcod,Year,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,Avg_ET,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,Avg_PET
Mueang Tak,TH6301,2014,162.3805032776486,89.90107845210406,107.93645591034048,112.3262634806513,118.21332205540286,130.17060689363507,69.83197293296683,42.55271727637979,104.16411503489113,163.56692746880955,128.15605836329033,112.83780926200045,112.3262634806513,118.21332205540286,130.17060689363507,108.13842249947139,98.05098329456547,121.43254916472829
Ban Tak,TH6302,2014,162.4245197740113,81.98060263653484,104.20659133709981,111.1940866290019,117.43359698681732,130.0582297551789,72.88350282485875,21.72154425612053,100.2378342749529,162.4245197740113,126.53510357815442,111.51167608286252,111.1940866290019,117.43359698681732,130.0582297551789,107.01145009416196,96.46726930320152,120.32949152542373
Sam Ngao,TH6303,2014,162.99019221291277,64.38644652538197,85.50118284869394,112.65120749137508,118.67195662888123,130.92769837358304,72.38068013799902,22.27811729916215,96.22343518974866,162.99019221291277,128.80147856086742,113.14322326269098,112.65120749137508,118.67195662888123,130.92769837358304,106.37796944307541,95.67067520946279,121.15430014785609
Mae Ramat,TH6304,2014,151.35282352941178,114.98955882352942,97.84664705882356,101.60132352941177,110.36747058823532,127.59476470588234,71.75567647058823,32.91832352941177,101.05332352941178,151.35282352941178,115.25205882352942,97.84664705882356,101.60132352941177,110.36747058823532,127.59476470588234,105.64979411764708,96.56991176470588,113.27934926470589
Tha Song Yang,TH6305,2014,149.83636363636364,113.57272727272726,96.22,100.22545454545454,109.3218181818182,128.38,70.64727272727272,55.46,102.95795454545456,149.83636363636364,113.57272727272726,96.22,100.22545454545454,109.3218181818182,128.38,105.02000000000001,96.02,112.32454545454546
Mae Sot,TH6306,2014,150.2597437266418,112.91106513614523,95.60911639081688,99.66601708489054,109.07557394554195,126.83166043780037,73.0926855312333,53.29095034703683,102.59210157501334,150.2597437266418,112.91106513614523,95.60911639081688,99.66601708489054,109.07557394554195,126.83166043780037,107.81316070475177,97.55005339028295,112.4645488521089
Phop Phra,TH6307,2014,149.326211782252,111.97591349739001,95.23141312453394,99.29651379567487,107.92912005965697,124.31687173750932,72.96938851603281,56.108426547352714,102.14423238255033,149.326211782252,111.97591349739001,95.23141312453394,99.29651379567487,107.92912005965697,124.31687173750932,107.33467561521252,97.57071215510811,111.62267897091722
Umphang,TH6308,2014,151.17931769722816,112.90255863539447,95.5042643923241,100.60831556503199,108.38038379530917,123.58528784648189,73.13667377398721,56.779104477611945,102.75948827292112,151.17931769722816,112.90255863539447,95.5042643923241,100.60831556503199,108.38038379530917,123.58528784648189,107.42942430703627,97.68507462686567,112.15932835820895
Wang Chao,TH6309,2014,158.731330472103,118.55204838080377,108.28224736636756,109.25317986734298,115.65345298478348,128.82028872415137,75.0167772142021,53.24728833398361,108.44457666796725,160.41728443230588,123.71342177136171,108.28224736636756,109.25317986734298,115.65345298478348,128.82028872415137,108.8323058915334,98.95786188060866,119.24125536480685
Mueang Loei,TH4201,2014,136.78527746319367,128.94314835787088,117.84660249150622,118.96375990939978,114.19753680634201,98.82667044167611,63.03966591166478,40.48912797281994,102.38647366930917,164.3487259343148,130.1733295583239,117.84660249150622,118.96375990939978,114.19753680634201,126.34323329558323,100.22231030577576,94.54728199320499,120.83034753680637
Na Duang,TH4202,2014,128.61907957814,128.2181687440077,118.44443911792906,119.59146692233944,113.66931927133271,96.70575263662514,62.05158197507191,40.11831255992331,100.92726510067115,163.53020134228188,130.81860019175457,118.44443911792906,119.59146692233944,113.66931927133271,125.98015340364337,100.57756471716203,96.26979865771813,121.11019295302015
Chiang Khan,TH4203,2014,137.37034808766654,128.56622260421148,116.64628276751183,118.11813493768803,113.50408250966913,99.08435754189945,63.40382466695316,39.00330898152127,101.96207026214012,162.99312419424155,129.01860764933392,116.64628276751183,118.11813493768803,113.50408250966913,126.95569402664376,99.58061882251828,91.49664804469275,119.7891491190374
Pak Chom,TH4204,2014,134.9,126.85000000000001,114.25,117.45,111.55000000000001,98.70000000000002,66.65,44.7,101.88125000000001,160.45,126.85000000000001,114.25,117.45,111.55000000000001,125.55000000000001,99.2,91.0,118.2875
Dan Sai,TH4205,2014,142.15360824742268,119.16540664375718,117.41095838106149,116.13008781977858,114.87995418098512,101.42520045819016,62.796410843833534,46.34226804123712,102.53798682703322,160.5565101183658,129.5234058801069,117.41095838106149,116.13008781977858,114.87995418098512,125.06861397479955,100.05395189003437,94.7199694539901,119.79293146239023
Na Haeo,TH4206,2014,152.39380530973452,113.58171091445429,117.57846607669617,116.1274336283186,115.77374631268437,100.97994100294986,60.16430678466077,42.720058997050145,102.41493362831858,162.25132743362832,130.9014749262537,117.57846607669617,116.1274336283186,115.77374631268437,126.54424778761063,100.79587020648968,94.70235988200591,120.58436578171093
Phu Ruea,TH4207,2014,140.78126094570928,117.3196147110333,116.64772329246935,115.89649737302976,113.07346760070052,99.50420315236425,61.983537653239935,44.105954465849386,101.16403239929947,159.64938704028023,128.61085814360771,116.64772329246935,115.89649737302976,113.07346760070052,124.20183887915937,99.68432574430823,94.93231173380036,119.08705122591944
Tha Li,TH4208,2014,145.130475631239,127.52554315913095,117.67563123899001,117.12008220786849,114.7996476805637,103.63100411039342,66.94022313564298,46.55596007046389,104.92232090428656,163.80986494421612,129.87163828537874,117.67563123899001,117.12008220786849,114.7996476805637,127.38954785672344,100.55560775102761,92.40710510863182,120.45364063417499
Wang Saphung,TH4209,2014,129.4183468104223,125.71876010781672,119.1661635220126,120.28988319856245,116.68167115902968,100.97547169811324,64.48400718778079,44.91813117699912,102.70655435759214,166.7684636118599,131.99728661275833,119.1661635220126,120.28988319856245,116.68167115902968,127.15338724168915,101.12659478885898,98.04785265049418,122.65391284815816
Phu Kradueng,TH4210,2014,115.30409123823317,109.07824040550325,122.94837074583634,121.88573497465606,118.84771904417089,98.97208544532948,59.743410572049235,41.14228819695873,98.49024257784211,168.05014482259233,135.6613323678494,122.94837074583634,121.88573497465606,118.84771904417089,128.45745836350468,102.17262853005067,101.5452208544533,124.94607621288921
Phu Luang,TH4211,2014,125.96367001586465,124.49931253305131,119.69444738233742,119.77556848228451,117.22718138551033,103.05473294553147,66.36007403490218,48.48291909042835,103.13223823373876,166.88249603384457,132.47503966155475,119.69444738233742,119.77556848228451,117.22718138551033,127.26033844526708,102.09016393442624,98.4420941300899,122.98091618191434
Pha Khao,TH4212,2014,118.22960541676399,115.76140555685271,121.33086621526972,121.60515993462528,118.40819519028722,98.25290684099932,60.94436142890498,41.31800140088724,99.48131274807382,167.74366098529075,134.62334812047632,121.33086621526972,121.60515993462528,118.40819519028722,128.07018445015177,102.43978519729163,101.3237683866449,124.44312106000473
Erawan,TH4213,2014,125.64043859649125,123.64690058479535,119.35464912280703,120.74152046783627,115.74277777777779,97.79769005847953,61.918333333333344,41.2126023391813,100.75686403508773,165.91271929824566,131.93494152046785,119.35464912280703,120.74152046783627,115.74277777777779,126.70198830409359,101.37298245614035,98.44675438596492,122.52604166666671
Nong Hin,TH4214,2014,122.70976050610034,118.89909624943515,120.21961138725712,120.35499322187077,117.15612291007682,101.04970628106643,63.89064618165386,45.0806145503841,101.17006891098059,167.04157252598284,133.68775417984637,120.21961138725712,120.35499322187077,117.15612291007682,127.39150474469047,101.98422955264348,99.11206507004069,123.36848169905109
Mueang Satun,TH9101,2014,131.93035479632064,116.86491458607095,122.97017082785808,119.59947437582129,118.09737187910646,118.16544021024967,100.30210249671484,107.26964520367936,116.89993429697766,131.93035479632064,116.86491458607095,129.33245729303547,119.59947437582129,118.09737187910646,118.16544021024967,100.30210249671484,107.26964520367936,117.69522010512483
Khuan Don,TH9102,2014,134.97222222222226,119.33888888888889,121.90555555555557,122.40555555555557,120.01111111111113,120.2111111111111,101.41666666666669,108.06111111111112,118.54027777777777,134.97222222222226,119.33888888888889,131.7111111111111,122.40555555555557,120.01111111111113,120.2111111111111,101.41666666666669,108.06111111111112,119.76597222222223
Khuan Kalong,TH9103,2014,136.5113063407181,120.71260504201686,123.2170359052712,124.65584415584416,121.29724980901452,121.33590527119941,102.93086325439268,109.71772345301758,120.04731665393433,136.5113063407181,120.71260504201686,133.78892284186404,124.65584415584416,121.29724980901452,121.33590527119941,102.93086325439268,109.71772345301758,121.36880252100842
Tha Phae,TH9104,2014,135.55964240102168,120.30779054916988,125.10510855683268,124.17688378033205,120.88122605363986,121.23461047254152,103.00574712643679,109.29642401021711,119.94592911877395,135.55964240102168,120.30779054916988,133.31583652618136,124.17688378033205,120.88122605363986,121.23461047254152,103.00574712643679,109.29642401021711,120.97227011494253
La-Ngu,TH9105,2014,136.58703703703702,121.60717592592593,128.97905092592592,127.68796296296298,121.75,122.67824074074075,105.78541666666668,113.76099537037037,122.35448495370372,136.58703703703702,121.60717592592593,133.69837962962964,127.68796296296298,121.75,122.67824074074075,105.78541666666668,113.76099537037037,122.94440104166668
Thung Wa,TH9106,2014,,,,,,,,,,,,,,,,,,
Manang,TH9107,2014,137.70462427745667,121.83150289017341,123.61083815028903,127.642774566474,122.86026011560692,122.27124277456647,104.83482658959538,111.17456647398845,121.49132947976878,137.70462427745667,121.83150289017341,134.76618497109828,127.642774566474,122.86026011560692,122.27124277456647,104.83482658959538,111.17456647398845,122.88574783236994
Mueang Trang,TH9201,2014,142.9836320191159,127.26069295101554,134.47849462365593,134.47980884109919,127.84193548387097,129.07610513739547,110.36463560334528,115.95973715651137,127.80563022700122,142.9836320191159,127.26069295101554,140.51696535244923,134.47980884109919,127.84193548387097,129.07610513739547,110.36463560334528,115.95973715651137,128.56043906810038
Kantang,TH9202,2014,145.20000000000002,127.80000000000001,133.9,136.0,128.0,130.20000000000002,112.30000000000001,120.60000000000001,129.25,145.20000000000002,127.80000000000001,140.8,136.0,128.0,130.20000000000002,112.30000000000001,120.60000000000001,130.11249999999998
Yan Ta Khao,TH9203,2014,144.53517528223412,127.76452762923351,128.2819964349376,133.19245395127749,127.31467617349972,129.50267379679147,109.96215092097445,115.32863933452168,126.98528669043375,144.53517528223412,127.76452762923351,141.8274509803922,133.19245395127749,128.20041592394537,129.50267379679147,109.96215092097445,115.32863933452168,128.78918597742128
Palian,TH9204,2014,142.16260674157303,125.80449438202247,128.3755056179775,131.4911011235955,126.27101123595504,127.83204494382022,109.31438202247189,114.44516853932585,125.7120393258427,142.16260674157303,125.80449438202247,138.91087640449436,131.4911011235955,126.486202247191,127.83204494382022,109.31438202247189,114.44516853932585,127.0558595505618
Sikao,TH9205,2014,,,,,,,,,,,,,,,,,,
Huai Yot,TH9206,2014,145.1,128.4,134.1,134.4,130.3,129.20000000000002,109.60000000000001,110.9,127.75,145.1,128.4,144.1,134.4,130.3,129.20000000000002,109.60000000000001,110.9,129.0
Wang Wiset,TH9207,2014,,,,,,,,,,,,,,,,,,
Na Yong,TH9208,2014,143.54681081081083,126.98291891891893,129.03805405405407,134.29113513513514,127.70627027027027,129.28367567567568,110.14335135135134,115.36691891891893,127.0448918918919,143.54681081081083,126.98291891891893,140.53535135135135,134.29113513513514,128.27816216216215,129.28367567567568,110.14335135135134,115.36691891891893,128.55354054054055
Ratsada,TH9209,2014,,,,,,,,,,,,,,,,,,
Hat Samran,TH9210,2014,143.8,127.0,134.6,135.3,127.7,129.70000000000002,111.30000000000001,117.5,128.3625,143.8,127.0,140.0,135.3,127.7,129.70000000000002,111.30000000000001,117.5,129.03750000000002
Mueang Yala,TH9501,2014,130.14351464435146,113.93472803347281,113.73305439330544,119.60209205020922,114.11548117154813,112.80251046025104,93.95271966527197,92.4673640167364,111.3439330543933,130.14351464435146,113.97573221757324,124.89916317991631,119.60209205020922,117.92594142259416,112.80251046025104,93.95271966527197,92.4673640167364,113.22112970711298
Betong,TH9502,2014,,,,,,,,,,,,,,,,,,
Bannang Sata,TH9503,2014,,,,,,,,,,,,,,,,,,
Than To,TH9504,2014,,,,,,,,,,,,,,,,,,
Yaha,TH9505,2014,,,,,,,,,,,,,,,,,,
Raman,TH9506,2014,130.6138647019424,115.50797052913595,114.22049564634962,120.86081714668454,115.60408573342265,113.53891493636971,94.27675820495647,92.79886135298058,112.17772103148023,130.6138647019424,115.50797052913595,125.61527126590757,120.86081714668454,118.6660415271266,113.53891493636971,94.27675820495647,92.79886135298058,113.98481245813797
Kabang,TH9507,2014,,,,,,,,,,,,,,,,,,
Krong Pinang,TH9508,2014,,,,,,,,,,,,,,,,,,
Mueang Trat,TH2301,2014,153.67950450450448,117.99031531531534,112.2643143143143,123.25142642642643,118.40387887887888,125.17785285285284,101.44081581581581,83.24812312312312,116.9320289039039,153.67950450450448,117.99031531531534,112.2643143143143,123.25142642642643,118.40387887887888,125.17785285285284,115.57930430430432,128.58526026026027,124.36648210710712
Khlong Yai,TH2302,2014,,,,,,,,,,,,,,,,,,
Khao Saming,TH2303,2014,154.78948746726527,118.61578750467638,111.974354657688,123.35832398054622,118.05413393191171,125.53041526374861,96.83078937523382,80.70430228208006,116.23219930789377,154.78948746726527,118.61578750467638,111.974354657688,123.35832398054622,118.05413393191171,125.53041526374861,113.79453797231577,127.01971567527121,124.14209455667789
Bo Rai,TH2304,2014,153.8099350046425,118.57056638811514,111.45292479108636,122.60083565459608,117.24373259052925,124.07084493964716,92.75004642525533,76.2079851439183,114.58835886722376,153.8099350046425,118.57056638811514,111.45292479108636,122.60083565459608,117.24373259052925,124.07084493964716,110.15468895078925,121.48300835654597,122.42331708449396
Laem Ngop,TH2305,2014,154.3,117.7,112.7,123.5,119.30000000000001,126.2,103.4,84.9,117.75,154.3,117.7,112.7,123.5,119.30000000000001,126.2,116.7,130.5,125.11250000000001
Ko Kut,TH2306,2014,,,,,,,,,,,,,,,,,,
Ko Chang,TH2307,2014,,,,,,,,,,,,,,,,,,
Mueang Phrae,TH5401,2014,161.4137596899225,89.22842377260982,115.2672157622739,114.2154392764858,121.55274547803617,114.09841731266152,66.46770025839794,39.2451227390181,102.68610303617572,161.4137596899225,130.06453488372094,115.2672157622739,114.2154392764858,121.55274547803617,133.37270671834628,104.7372416020672,88.30697674418604,121.11632751937984
Rong Kwang,TH5402,2014,161.25071355759428,91.5949031600408,115.11044852191641,113.99694189602447,120.44276248725791,109.80387359836902,63.17803261977574,37.93924566768603,101.66461518858308,161.25071355759428,129.42043832823651,115.11044852191641,113.99694189602447,120.44276248725791,131.16707441386345,103.91029561671768,87.87925586136598,120.39724133537209
Long,TH5403,2014,161.73474358974357,83.86910256410256,116.90884615384616,114.64993589743591,122.47346153846154,124.93948717948719,69.60839743589743,18.224423076923078,101.55104967948716,161.73474358974357,133.08147435897436,116.90884615384616,114.64993589743591,122.47346153846154,134.41705128205123,106.22647435897436,89.37596153846152,122.35849358974359
Sung Men,TH5404,2014,162.10715005035252,92.82210473313194,115.60281973816717,114.42567975830816,121.50785498489425,115.57562940584089,67.57552870090635,37.437512588116824,103.38178499496478,162.10715005035252,130.50050352467272,115.60281973816717,114.42567975830816,121.50785498489425,132.84662638469285,104.70911379657605,89.50151057401813,121.40015735146024
Den Chai,TH5405,2014,162.53,93.89533333333333,116.082,114.44133333333333,121.866,117.39200000000001,66.88533333333334,25.19666666666667,102.28608333333334,162.53,131.09733333333335,116.082,114.44133333333333,121.866,133.56666666666666,105.52866666666668,89.90866666666668,121.87758333333335
Song,TH5406,2014,160.8151462994837,90.83075157773955,114.64859437751005,113.95622489959841,121.18284566838787,114.91663798049342,68.32306368330467,40.46477337923121,103.14225473321859,160.8151462994837,129.63138267355137,114.64859437751005,113.95622489959841,121.18284566838787,131.17573149741827,103.664314400459,86.68250143430869,120.21959265633969
Wang Chin,TH5407,2014,162.6617435897436,79.77856410256409,117.03815384615383,114.09230769230767,122.37158974358975,128.0313846153846,72.4694358974359,26.80123076923077,102.90555128205129,162.6617435897436,133.03323076923076,117.03815384615383,114.09230769230767,122.37158974358975,133.26635897435898,106.69846153846154,91.02594871794871,122.52347435897435
Nong Muang Khai,TH5408,2014,160.98633093525183,90.58604316546764,115.10273381294967,114.40086330935254,121.80877697841728,113.54388489208635,66.18158273381296,39.449640287769796,102.75748201438853,160.98633093525183,129.7656115107914,115.10273381294967,114.40086330935254,121.80877697841728,133.26834532374104,104.43453237410073,87.86158273381297,120.95359712230216
Mueang Nan,TH5501,2014,147.9767466110532,112.16371220020856,113.56079249217936,112.82794577685091,116.35818561001045,105.53826903023985,65.10834202294056,39.5339937434828,101.6334984358707,160.2129301355579,128.19708029197082,113.56079249217936,112.82794577685091,116.35818561001045,133.45766423357668,100.65933263816476,83.33451511991657,118.57605578727842
Mae Charim,TH5502,2014,,,,,,,,,,,,,,,,,,
Ban Luang,TH5503,2014,155.15,97.25,109.95,110.95000000000002,116.35000000000001,104.9,62.05,37.3,99.23750000000001,155.15,126.4,109.95,110.95000000000002,116.35000000000001,127.6,99.45000000000002,83.15,116.125
Na Noi,TH5504,2014,152.28753894080998,104.31557632398756,113.52928348909658,113.54704049844239,115.7411214953271,99.47102803738319,58.176947040498455,35.10031152647975,99.02110591900313,160.57383177570097,127.33831775700936,113.52928348909658,113.54704049844239,115.7411214953271,129.24454828660438,101.47943925233645,85.64984423676013,118.38792834890968
Pua,TH5505,2014,135.48092485549134,127.34046242774568,112.64739884393065,113.20000000000002,114.76300578034683,105.46300578034683,70.30173410404623,44.40693641618497,102.95043352601157,158.6034682080925,128.65953757225435,112.64739884393065,113.20000000000002,114.76300578034683,130.82080924855492,96.09132947976879,80.66300578034684,116.93106936416186
Tha Wang Pha,TH5506,2014,139.25,120.55000000000001,112.20000000000002,113.10000000000001,116.05000000000001,106.7,69.05000000000001,43.25,102.51875000000001,158.95,128.7,112.20000000000002,113.10000000000001,116.05000000000001,133.25,96.95,80.7,117.4875
Wiang Sa,TH5507,2014,149.98721210037812,109.11230663458232,113.68827775867996,113.02090065314542,116.46607081471296,103.4283258851839,62.95971124097628,38.09219663114472,100.84437521485047,160.19216225507049,128.05317978686838,113.68827775867996,113.02090065314542,116.46607081471296,131.437469920935,100.96407700240631,84.24451701615675,118.50833190099691
Thung Chang,TH5508,2014,,,,,,,,,,,,,,,,,,
Chiang Klang,TH5509,2014,135.48079470198675,126.93509933774835,111.92582781456953,113.06490066225165,115.93907284768211,106.90927152317882,70.77152317880795,44.59735099337749,103.20298013245032,157.78675496688743,128.35562913907285,111.92582781456953,113.06490066225165,115.93907284768211,132.1688741721854,95.70132450331126,80.75827814569537,116.96258278145694
Na Muen,TH5510,2014,154.3,101.80000000000001,113.9,113.60000000000001,115.9,98.2,56.800000000000004,34.2,98.5875,159.70000000000002,127.10000000000001,113.9,113.60000000000001,115.9,128.0,101.4,86.10000000000001,118.2125
Santi Suk,TH5511,2014,139.4,123.4,110.30000000000001,111.60000000000001,113.60000000000001,104.10000000000001,68.5,43.400000000000006,101.78750000000001,157.9,126.10000000000001,110.30000000000001,111.60000000000001,113.60000000000001,130.6,98.0,81.9,116.25
Bo Kluea,TH5512,2014,132.0,130.9,114.9,115.10000000000001,110.0,98.10000000000001,66.3,45.5,101.6,155.10000000000002,130.9,114.9,115.10000000000001,110.0,119.2,91.5,83.7,115.05000000000001
Song Khwae,TH5513,2014,,,,,,,,,,,,,,,,,,
Phu Phiang,TH5514,2014,146.92392344497608,115.67607655502393,114.37081339712918,113.25311004784689,116.52392344497606,105.25311004784689,66.42296650717704,40.39377990430622,102.3522129186603,160.8531100478469,128.54688995215312,114.37081339712918,113.25311004784689,116.52392344497606,132.40095693779904,101.1114832535885,83.1708133971292,118.77888755980861
Chaloem Phra Kiat,TH5515,2014,132.0,130.9,114.9,115.10000000000001,110.0,98.10000000000001,66.3,45.5,101.6,155.10000000000002,130.9,114.9,115.10000000000001,110.0,119.2,91.5,83.7,115.05000000000001
Mueang Phangnga,TH8201,2014,,,,,,,,,,,,,,,,,,
Ko Yao,TH8202,2014,,,,,,,,,,,,,,,,,,
Kapong,TH8203,2014,,,,,,,,,,,,,,,,,,
Takua Thung,TH8204,2014,,,,,,,,,,,,,,,,,,
Takua Pa,TH8205,2014,,,,,,,,,,,,,,,,,,
Khura Buri,TH8206,2014,,,,,,,,,,,,,,,,,,
Thap Put,TH8207,2014,,,,,,,,,,,,,,,,,,
Thai Mueang,TH8208,2014,,,,,,,,,,,,,,,,,,
Mueang Ranong,TH8501,2014,,,,,,,,,,,,,,,,,,
La-Un,TH8502,2014,,,,,,,,,,,,,,,,,,
Kapoe,TH8503,2014,,,,,,,,,,,,,,,,,,
Kra Buri,TH8504,2014,,,,,,,,,,,,,,,,,,
Suk Samran,TH8505,2014,,,,,,,,,,,,,,,,,,
Mueang Chumphon,TH8601,2014,121.4,118.0,116.5,114.7,116.9,117.9,106.5,112.2,115.5125,146.20000000000002,118.0,116.5,114.7,116.9,117.9,106.5,112.2,118.61250000000001
Tha Sae,TH8602,2014,,,,,,,,,,,,,,,,,,
Pathio,TH8603,2014,,,,,,,,,,,,,,,,,,
Lang Suan,TH8604,2014,,,,,,,,,,,,,,,,,,
Lamae,TH8605,2014,,,,,,,,,,,,,,,,,,
Phato,TH8606,2014,,,,,,,,,,,,,,,,,,
Sawi,TH8607,2014,122.5,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,112.4,117.5,146.0,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,114.60000000000001,120.7125
Thung Tako,TH8608,2014,122.5,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,112.4,117.5,146.0,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,114.60000000000001,120.7125
Mueang Songkhla,TH9001,2014,141.02707774798927,104.34664879356569,84.43458445040213,131.37292225201074,93.42707774798929,123.12707774798928,101.06166219839142,102.50750670241288,110.16306970509383,141.02707774798927,124.07372654155496,138.30080428954423,131.37292225201074,127.37747989276137,123.12707774798928,101.06166219839142,102.50750670241288,123.60603217158176
Sathing Phra,TH9002,2014,135.92073921971254,94.00924024640658,78.95123203285424,135.12956878850102,72.01796714579056,126.776386036961,105.16273100616017,108.5486652977413,107.06456622176593,145.697022587269,128.7780287474333,144.39476386036964,135.12956878850102,130.89476386036964,126.776386036961,105.16273100616017,108.5486652977413,128.17274127310063
Chana,TH9003,2014,136.8786912751678,112.61560402684566,100.401677852349,125.29563758389261,104.89530201342282,118.76476510067116,98.36191275167786,99.81845637583893,112.12900587248323,136.8786912751678,121.676677852349,135.89127516778524,125.29563758389261,123.05117449664431,118.76476510067116,98.36191275167786,99.81845637583893,119.96732382550339
Na Thawi,TH9004,2014,,,,,,,,,,,,,,,,,,
Thepha,TH9005,2014,135.25084745762715,118.76003568242643,108.692863514719,126.60240856378235,107.37743086529886,116.96458519179306,97.20071364852811,98.0956289027654,113.61806422836754,135.25084745762715,120.45147190008922,133.1040142729706,126.60240856378235,121.5911685994648,116.96458519179306,97.20071364852811,98.0956289027654,118.6576048171276
Saba Yoi,TH9006,2014,134.30576923076924,118.525,108.36538461538463,125.33461538461539,108.71153846153848,116.00769230769231,96.39807692307694,96.12500000000001,112.97163461538464,134.30576923076924,119.76346153846156,132.12692307692308,125.33461538461539,120.81538461538463,116.00769230769231,96.39807692307694,96.12500000000001,117.60961538461541
Ranot,TH9007,2014,145.04764447236178,100.500533919598,81.3288002512563,138.59484924623115,72.95191582914573,127.71589195979902,106.20603015075376,107.18919597989951,109.94185772613065,147.20310929648238,133.7875,150.98750000000004,141.53159547738696,132.99952889447238,127.71589195979902,106.20603015075376,107.18919597989951,130.9525439698492
Krasae Sin,TH9008,2014,139.24613821138215,97.42134146341463,81.48678861788619,137.955081300813,73.03678861788619,127.31747967479673,105.65447154471545,107.05813008130082,108.64702743902438,147.06341463414634,131.9178861788618,147.28373983739837,137.955081300813,132.44613821138213,127.31747967479673,105.65447154471545,107.05813008130082,129.58704268292684
Rattaphum,TH9009,2014,139.5608278647148,106.43614336193843,94.08586572438163,128.54179707218577,100.91650681474003,122.83457849570924,101.85810196870268,104.17486118122162,112.30108531044928,139.5620393740535,122.43306410903585,137.1744068652196,128.54179707218577,124.74209994952045,122.83457849570924,101.85810196870268,104.17486118122162,122.66511862695609
Sadao,TH9010,2014,,,,,,,,,,,,,,,,,,
Hat Yai,TH9011,2014,138.0057603686636,110.71705069124424,95.34216589861751,127.76313364055301,105.63064516129033,121.33594470046083,99.69285714285715,102.34447004608295,112.60400345622122,138.0057603686636,121.06705069124425,135.4119815668203,127.76313364055301,123.64216589861753,121.33594470046083,99.69285714285715,102.34447004608295,121.15792050691245
Na Mom,TH9012,2014,,,,,,,,,,,,,,,,,,
Khuan Niang,TH9013,2014,141.30309033280506,96.11695721077653,80.926941362916,131.53003169572108,88.57258320126782,124.47297939778129,103.51141045958795,106.36671949286847,109.10008914421553,142.51846275752774,124.60015847860538,140.10324881141045,131.53003169572108,127.93716323296356,124.47297939778129,103.51141045958795,106.36671949286847,125.13002179080824
Bang Klam,TH9014,2014,140.44825327510918,100.1528384279476,84.22816593886465,128.7482532751092,95.87423580786026,122.14716157205241,101.47074235807861,102.70895196506551,109.47232532751093,140.44825327510918,123.3157205240175,136.32467248908299,128.7482532751092,125.05502183406115,122.14716157205241,101.47074235807861,102.70895196506551,122.52734716157207
Singhanakhon,TH9015,2014,136.57038626609443,94.00236051502146,77.26716738197426,133.13497854077255,76.53948497854077,125.66158798283263,104.51716738197425,108.50665236051503,107.02497317596567,144.37896995708155,126.9343347639485,142.84291845493564,133.13497854077255,130.3881974248927,125.66158798283263,104.51716738197425,108.50665236051503,127.04560085836911
Khlong Hoi Khong,TH9016,2014,135.70000000000002,111.30000000000001,98.80000000000001,123.0,110.9,118.80000000000001,97.7,98.80000000000001,111.875,135.70000000000002,119.30000000000001,131.9,123.0,120.80000000000001,118.80000000000001,97.7,98.80000000000001,118.25
Mueang Rayong,TH2101,2014,,,,,,,,,,,,,,,,,,
Ban Chang,TH2102,2014,101.78755905511812,121.03165354330707,85.30598425196851,115.91023622047243,123.13448818897638,126.24094488188976,100.22614173228348,84.59795275590552,107.27937007874017,160.40251968503938,127.22456692913386,120.4396850393701,129.1251968503937,123.13448818897638,126.24094488188976,115.54015748031497,127.42330708661417,128.6913582677165
Klaeng,TH2103,2014,134.04566929133858,123.19710236220473,115.89020472440946,126.42563779527559,121.09845669291342,127.69388976377951,92.455937007874,78.88510236220473,114.9615,158.70377952755908,123.19710236220473,115.89020472440946,126.42563779527559,121.09845669291342,127.69388976377951,115.3447559055118,127.79502362204725,127.0186062992126
